,PCs_1,PCs_2
99,1.0007895296969318,0.045887047576967877
100,0.22183698000591046,-0.7330655021140516
101,0.6113132548514211,-0.34358922726854185
102,0.9008988699693502,-0.6331748423864717
103,0.22183698000591046,-0.7330655021140516
104,1.2903751448148608,-0.24369856754096186
105,0.12194632027832893,-1.412127392077491
106,-2.2946292603926866,0.2254956389025081
107,-1.1362867999209694,-0.9328468215692115
108,-0.7468105250754589,-0.5433705467237019
109,-0.16763929483960013,-1.1225417769595614
110,-0.2574435905023667,0.5251676180852475
111,0.7112039145790024,0.33547266269489767
112,1.7797420793879533,0.8248395972679877
113,1.0007895296969318,0.045887047576967877
114,0.6113132548514211,-0.34358922726854185
115,-0.8467011848030399,-1.2224324366871413
116,0.32172763973349183,-0.054003612150612064
117,-2.284542896327872,2.5522669239107567
118,-1.715458030156828,-0.3536755913333517
119,0.9008988699693502,-0.6331748423864717
120,0.7112039145790024,0.33547266269489767
121,-0.2574435905023667,0.5251676180852475
122,1.2903751448148608,-0.24369856754096186
123,-0.06774863511201888,-0.4434798869961219
124,1.6798514196603718,0.14577770730454798
125,-1.0363961401933879,-0.253784931605772
126,-0.2574435905023667,0.5251676180852475
127,-0.6469198653478774,0.13569134323973775
128,-0.35733425022994814,-0.153894271878192
129,-1.1362867999209694,-0.9328468215692115
130,-0.35733425022994814,-0.153894271878192
131,0.22183698000591046,-0.7330655021140516
132,0.03214202461556255,0.23558200296731785
133,0.03214202461556255,0.23558200296731785
134,2.069327694505882,0.5352539821500578
135,0.5215089591886547,1.3041201677762673
136,0.32172763973349183,-0.054003612150612064
137,-0.5571155696851107,-1.512018051805071
138,-2.873800490628545,0.8046668691383676
139,0.5114225951238396,-1.0226511172319814
140,0.13203268434314397,0.9146438929307573
141,-0.5470292056202962,0.8147532332031776
142,-0.6469198653478774,0.13569134323973775
143,-1.126200435856155,1.3939244634390373
144,1.0007895296969318,0.045887047576967877
145,1.979523398843116,2.1829633771948673
146,1.7797420793879533,0.8248395972679877
147,-1.3259817553113176,0.0358006835121579
148,-1.9051529855471763,0.6149719137480177
149,1.6798514196603718,0.14577770730454798
150,-0.7468105250754589,-0.5433705467237019
151,-0.7468105250754589,-0.5433705467237019
152,-0.45722490995752946,-0.8329561618416317
153,-1.715458030156828,-0.3536755913333517
154,0.5114225951238396,-1.0226511172319814
155,0.9008988699693502,-0.6331748423864717
156,0.9008988699693502,-0.6331748423864717
157,0.6113132548514211,-0.34358922726854185
158,-0.06774863511201888,-0.4434798869961219
159,0.22183698000591046,-0.7330655021140516
160,-0.536942841555481,3.1415245182114266
161,1.1006801894245135,0.7249489375404078
162,-0.06774863511201888,-0.4434798869961219
163,0.42161829946107315,0.6250582778128275
164,0.6113132548514211,-0.34358922726854185
165,1.0108758937617468,2.372658332585217
166,-0.35733425022994814,-0.153894271878192
167,-0.6469198653478774,0.13569134323973775
168,-1.8052623258195946,1.2940338037114576
169,1.2903751448148608,-0.24369856754096186
170,-0.16763929483960013,-1.1225417769595614
171,0.9008988699693502,-0.6331748423864717
172,1.6798514196603718,0.14577770730454798
173,0.9008988699693502,-0.6331748423864717
174,0.9008988699693502,-0.6331748423864717
175,-0.7468105250754589,-0.5433705467237019
176,-1.1362867999209694,-0.9328468215692115
177,-1.1362867999209694,-0.9328468215692115
178,-1.3259817553113176,0.0358006835121579
179,-0.5571155696851107,-1.512018051805071
180,-1.415786050974084,1.6835100785569672
181,-0.9365054804658068,0.42527695835766777
182,-0.8366148207382255,1.1043388483211074
183,-2.1947386006651053,0.9045575288659478
184,0.5114225951238396,-1.0226511172319814
185,1.490156464270024,1.1144252123859175
186,2.458803969351393,0.9247302569955678
187,-1.9051529855471763,0.6149719137480177
188,1.3902658045424425,0.4353633224224778
189,2.5586946290789747,1.6037921469590075
190,-1.0363961401933879,-0.253784931605772
191,-0.16763929483960013,-1.1225417769595614
192,-1.0363961401933879,-0.253784931605772
193,-1.3259817553113176,0.0358006835121579
194,1.0007895296969318,0.045887047576967877
195,-0.5571155696851107,-1.512018051805071
196,0.32172763973349183,-0.054003612150612064
197,1.6798514196603718,0.14577770730454798
198,0.03214202461556255,0.23558200296731785
199,0.7112039145790024,0.33547266269489767
200,-0.06774863511201888,-0.4434798869961219
201,-0.5470292056202962,0.8147532332031776
202,0.03214202461556255,0.23558200296731785
203,-0.35733425022994814,-0.153894271878192
204,-0.2675299545671816,-1.801603666923001
205,0.03214202461556255,0.23558200296731785
206,0.22183698000591046,-0.7330655021140516
207,-0.06774863511201888,-0.4434798869961219
208,0.03214202461556255,0.23558200296731785
209,0.6113132548514211,-0.34358922726854185
210,0.6113132548514211,-0.34358922726854185
211,0.03214202461556255,0.23558200296731785
212,0.9008988699693502,-0.6331748423864717
213,-0.06774863511201888,-0.4434798869961219
214,2.069327694505882,0.5352539821500578
215,-0.35733425022994814,-0.153894271878192
216,-1.0363961401933879,-0.253784931605772
217,-2.0050436452747573,-0.06408997621542176
218,0.32172763973349183,-0.054003612150612064
219,-0.45722490995752946,-0.8329561618416317
220,-0.06774863511201888,-0.4434798869961219
221,-1.615567370429247,0.3253862986300878
222,-0.35733425022994814,-0.153894271878192
223,-0.9365054804658068,0.42527695835766777
224,0.22183698000591046,-0.7330655021140516
225,0.32172763973349183,-0.054003612150612064
226,0.03214202461556255,0.23558200296731785
227,0.7112039145790024,0.33547266269489767
228,0.7112039145790024,0.33547266269489767
229,0.9008988699693502,-0.6331748423864717
230,1.3902658045424425,0.4353633224224778
231,-1.226091095583736,0.7148625734755977
232,-0.06774863511201888,-0.4434798869961219
233,0.32172763973349183,-0.054003612150612064
234,1.7797420793879533,0.8248395972679877
235,-0.2574435905023667,0.5251676180852475
236,-0.06774863511201888,-0.4434798869961219
237,-0.4471385458927149,1.4938151231666172
238,-1.3259817553113176,0.0358006835121579
239,0.22183698000591046,-0.7330655021140516
240,0.5114225951238396,-1.0226511172319814
241,1.2903751448148608,-0.24369856754096186
242,-0.16763929483960013,-1.1225417769595614
243,0.6113132548514211,-0.34358922726854185
244,0.9008988699693502,-0.6331748423864717
245,-0.16763929483960013,-1.1225417769595614
246,-1.0363961401933879,-0.253784931605772
247,-1.1362867999209694,-0.9328468215692115
248,-1.4258724150388986,-0.6432612064512817
249,-0.5571155696851107,-1.512018051805071
250,-0.15755293077478558,1.2042295080486873
251,-1.1362867999209694,-0.9328468215692115
252,-0.16763929483960013,-1.1225417769595614
253,-2.0050436452747573,-0.06408997621542176
254,-0.2675299545671816,-1.801603666923001
255,0.7112039145790024,0.33547266269489767
256,-0.7468105250754589,-0.5433705467237019
257,0.9008988699693502,-0.6331748423864717
258,0.12194632027832893,-1.412127392077491
259,2.069327694505882,0.5352539821500578
260,0.22183698000591046,-0.7330655021140516
261,-0.8467011848030399,-1.2224324366871413
262,-0.8467011848030399,-1.2224324366871413
263,-1.715458030156828,-0.3536755913333517
264,-0.16763929483960013,-1.1225417769595614
265,0.22183698000591046,-0.7330655021140516
266,0.22183698000591046,-0.7330655021140516
267,0.9008988699693502,-0.6331748423864717
268,0.9008988699693502,-0.6331748423864717
269,-0.16763929483960013,-1.1225417769595614
270,1.0007895296969318,0.045887047576967877
271,1.7797420793879533,0.8248395972679877
272,1.1006801894245135,0.7249489375404078
273,-1.9949572812099425,2.2626813087928266
274,1.8796327391155345,1.5039014872314271
275,-1.0263097761285735,2.0729863534024773
276,0.13203268434314397,0.9146438929307573
277,-1.126200435856155,1.3939244634390373
278,0.03214202461556255,0.23558200296731785
279,-0.35733425022994814,-0.153894271878192
280,0.32172763973349183,-0.054003612150612064
281,-0.06774863511201888,-0.4434798869961219
282,-0.6469198653478774,0.13569134323973775
283,-0.5470292056202962,0.8147532332031776
284,1.0007895296969318,0.045887047576967877
285,0.03214202461556255,0.23558200296731785
286,1.2903751448148608,-0.24369856754096186
287,-0.9365054804658068,0.42527695835766777
288,-0.2574435905023667,0.5251676180852475
289,0.32172763973349183,-0.054003612150612064
290,0.12194632027832893,-1.412127392077491
291,0.22183698000591046,-0.7330655021140516
292,0.5114225951238396,-1.0226511172319814
293,1.0007895296969318,0.045887047576967877
294,1.2903751448148608,-0.24369856754096186
295,-0.7468105250754589,-0.5433705467237019
296,-0.2675299545671816,-1.801603666923001
297,-2.0050436452747573,-0.06408997621542176
298,-1.0363961401933879,-0.253784931605772
299,-0.2675299545671816,-1.801603666923001
300,-0.7468105250754589,-0.5433705467237019
301,-0.7468105250754589,-0.5433705467237019
302,-0.9365054804658068,0.42527695835766777
303,-0.8467011848030399,-1.2224324366871413
304,0.5114225951238396,-1.0226511172319814
305,-0.35733425022994814,-0.153894271878192
306,-0.06774863511201888,-0.4434798869961219
307,0.9008988699693502,-0.6331748423864717
308,0.22183698000591046,-0.7330655021140516
309,1.2903751448148608,-0.24369856754096186
310,1.0007895296969318,0.045887047576967877
311,-0.8467011848030399,-1.2224324366871413
312,-0.8366148207382255,1.1043388483211074
313,-3.1633861057464743,1.0942524842562975
314,-0.06774863511201888,-0.4434798869961219
315,1.1006801894245135,0.7249489375404078
316,0.5215089591886547,1.3041201677762673
317,0.42161829946107315,0.6250582778128275
318,0.5114225951238396,-1.0226511172319814
319,1.6798514196603718,0.14577770730454798
320,-0.06774863511201888,-0.4434798869961219
321,-0.45722490995752946,-0.8329561618416317
322,-0.7468105250754589,-0.5433705467237019
323,-3.452971720864404,1.3838380993742274
324,0.6113132548514211,-0.34358922726854185
325,0.6113132548514211,-0.34358922726854185
326,1.2903751448148608,-0.24369856754096186
327,0.9008988699693502,-0.6331748423864717
328,0.13203268434314397,0.9146438929307573
329,1.1006801894245135,0.7249489375404078
330,0.5114225951238396,-1.0226511172319814
331,-1.3259817553113176,0.0358006835121579
332,0.12194632027832893,-1.412127392077491
333,-1.1362867999209694,-0.9328468215692115
334,-1.1362867999209694,-0.9328468215692115
335,1.0007895296969318,0.045887047576967877
336,0.6113132548514211,-0.34358922726854185
337,-0.8467011848030399,-1.2224324366871413
338,0.12194632027832893,-1.412127392077491
339,0.9008988699693502,-0.6331748423864717
340,-0.7468105250754589,-0.5433705467237019
341,0.22183698000591046,-0.7330655021140516
342,-1.715458030156828,-0.3536755913333517
343,-1.3259817553113176,0.0358006835121579
344,0.12194632027832893,-1.412127392077491
345,0.6113132548514211,-0.34358922726854185
346,0.03214202461556255,0.23558200296731785
347,0.6113132548514211,-0.34358922726854185
348,0.5114225951238396,-1.0226511172319814
349,0.9008988699693502,-0.6331748423864717
350,-0.7468105250754589,-0.5433705467237019
351,0.03214202461556255,0.23558200296731785
352,0.9008988699693502,-0.6331748423864717
353,-1.126200435856155,1.3939244634390373
354,0.5114225951238396,-1.0226511172319814
355,-0.8366148207382255,1.1043388483211074
356,0.22183698000591046,-0.7330655021140516
357,0.22183698000591046,-0.7330655021140516
358,-0.6469198653478774,0.13569134323973775
359,1.2903751448148608,-0.24369856754096186
360,-0.9365054804658068,0.42527695835766777
361,0.12194632027832893,-1.412127392077491
362,-0.5571155696851107,-1.512018051805071
363,-0.16763929483960013,-1.1225417769595614
364,0.5114225951238396,-1.0226511172319814
365,0.6113132548514211,-0.34358922726854185
366,0.32172763973349183,-0.054003612150612064
367,-0.5571155696851107,-1.512018051805071
368,-0.8467011848030399,-1.2224324366871413
369,0.12194632027832893,-1.412127392077491
370,0.5215089591886547,1.3041201677762673
371,1.6899377837251865,2.4725489923127966
372,-0.35733425022994814,-0.153894271878192
373,-0.4370521818278999,3.820586408174866
374,1.0007895296969318,0.045887047576967877
375,-0.05766227104720409,1.883291398012127
376,0.5215089591886547,1.3041201677762673
377,-0.04757590698238901,4.210062683020375
378,-1.715458030156828,-0.3536755913333517
379,1.0007895296969318,0.045887047576967877
380,-1.3259817553113176,0.0358006835121579
381,-1.3259817553113176,0.0358006835121579
382,-0.4471385458927149,1.4938151231666172
383,-1.9051529855471763,0.6149719137480177
384,0.32172763973349183,-0.054003612150612064
385,-0.4471385458927149,1.4938151231666172
386,1.6798514196603718,0.14577770730454798
387,1.3902658045424425,0.4353633224224778
388,0.7112039145790024,0.33547266269489767
389,2.169218354233464,1.2143158721134977
390,0.7112039145790024,0.33547266269489767
391,-0.7468105250754589,-0.5433705467237019
392,-1.3259817553113176,0.0358006835121579
393,-1.9051529855471763,0.6149719137480177
394,1.0007895296969318,0.045887047576967877
395,0.5215089591886547,1.3041201677762673
396,1.0007895296969318,0.045887047576967877
397,-0.06774863511201888,-0.4434798869961219
398,0.13203268434314397,0.9146438929307573
399,0.9008988699693502,-0.6331748423864717
400,0.12194632027832893,-1.412127392077491
401,-0.15755293077478558,1.2042295080486873
402,-2.0847615768727095,3.9103907038376367
403,-0.6469198653478774,0.13569134323973775
404,-1.1362867999209694,-0.9328468215692115
405,1.0007895296969318,0.045887047576967877
406,1.5900471239976057,1.7934871023493577
407,2.169218354233464,1.2143158721134977
408,-0.5470292056202962,0.8147532332031776
409,0.7112039145790024,0.33547266269489767
410,-0.06774863511201888,-0.4434798869961219
411,-1.0363961401933879,-0.253784931605772
412,-2.094847940937524,1.583619418829387
413,-1.3259817553113176,0.0358006835121579
414,0.9008988699693502,-0.6331748423864717
415,0.22183698000591046,-0.7330655021140516
416,-0.06774863511201888,-0.4434798869961219
417,1.490156464270024,1.1144252123859175
418,0.42161829946107315,0.6250582778128275
419,1.7797420793879533,0.8248395972679877
420,0.7112039145790024,0.33547266269489767
421,1.1006801894245135,0.7249489375404078
422,0.6113132548514211,-0.34358922726854185
423,0.8110945743065838,1.0145345526583374
424,1.0007895296969318,0.045887047576967877
425,-0.7468105250754589,-0.5433705467237019
426,-0.6469198653478774,0.13569134323973775
427,-2.873800490628545,0.8046668691383676
428,-0.9365054804658068,0.42527695835766777
429,1.2903751448148608,-0.24369856754096186
430,-1.0363961401933879,-0.253784931605772
431,-0.45722490995752946,-0.8329561618416317
432,-0.16763929483960013,-1.1225417769595614
433,-1.1362867999209694,-0.9328468215692115
434,-0.06774863511201888,-0.4434798869961219
435,0.6113132548514211,-0.34358922726854185
436,0.6113132548514211,-0.34358922726854185
437,-0.06774863511201888,-0.4434798869961219
438,0.6113132548514211,-0.34358922726854185
439,0.12194632027832893,-1.412127392077491
440,-0.45722490995752946,-0.8329561618416317
441,-0.5571155696851107,-1.512018051805071
442,-1.0363961401933879,-0.253784931605772
443,-0.35733425022994814,-0.153894271878192
444,-0.2675299545671816,-1.801603666923001
445,0.5114225951238396,-1.0226511172319814
446,0.22183698000591046,-0.7330655021140516
447,-0.45722490995752946,-0.8329561618416317
448,-0.16763929483960013,-1.1225417769595614
449,1.2903751448148608,-0.24369856754096186
450,0.32172763973349183,-0.054003612150612064
451,0.22183698000591046,-0.7330655021140516
452,0.13203268434314397,0.9146438929307573
453,-0.06774863511201888,-0.4434798869961219
454,1.2903751448148608,-0.24369856754096186
455,-0.06774863511201888,-0.4434798869961219
456,0.22183698000591046,-0.7330655021140516
457,-0.9365054804658068,0.42527695835766777
458,-1.9051529855471763,0.6149719137480177
459,0.5114225951238396,-1.0226511172319814
460,-0.9365054804658068,0.42527695835766777
461,1.2903751448148608,-0.24369856754096186
462,-1.3259817553113176,0.0358006835121579
463,-1.9051529855471763,0.6149719137480177
464,1.0007895296969318,0.045887047576967877
465,0.03214202461556255,0.23558200296731785
466,0.7112039145790024,0.33547266269489767
467,0.6113132548514211,-0.34358922726854185
468,-0.15755293077478558,1.2042295080486873
469,1.2903751448148608,-0.24369856754096186
470,0.22183698000591046,-0.7330655021140516
471,-0.16763929483960013,-1.1225417769595614
472,0.9008988699693502,-0.6331748423864717
473,0.5114225951238396,-1.0226511172319814
474,-0.16763929483960013,-1.1225417769595614
475,-0.5571155696851107,-1.512018051805071
476,-0.5571155696851107,-1.512018051805071
477,-1.0363961401933879,-0.253784931605772
478,-0.7468105250754589,-0.5433705467237019
479,0.12194632027832893,-1.412127392077491
480,0.5215089591886547,1.3041201677762673
481,0.2319233440707252,1.5937057828941972
482,0.2319233440707252,1.5937057828941972
483,-0.35733425022994814,-0.153894271878192
484,1.7797420793879533,0.8248395972679877
485,-0.4471385458927149,1.4938151231666172
486,-0.45722490995752946,-0.8329561618416317
487,-0.35733425022994814,-0.153894271878192
488,-1.505590346636851,3.331219473601776
489,1.7797420793879533,0.8248395972679877
490,0.04222838868037717,2.562353287975567
491,-1.615567370429247,0.3253862986300878
492,-1.4258724150388986,-0.6432612064512817
493,0.03214202461556255,0.23558200296731785
494,-0.35733425022994814,-0.153894271878192
495,1.490156464270024,1.1144252123859175
496,-0.6469198653478774,0.13569134323973775
497,0.03214202461556255,0.23558200296731785
498,0.8110945743065838,1.0145345526583374
499,2.458803969351393,0.9247302569955678
500,1.2903751448148608,-0.24369856754096186
501,0.13203268434314397,0.9146438929307573
502,-0.16763929483960013,-1.1225417769595614
503,0.13203268434314397,0.9146438929307573
504,0.7112039145790024,0.33547266269489767
505,-0.6469198653478774,0.13569134323973775
506,0.32172763973349183,-0.054003612150612064
507,-1.615567370429247,0.3253862986300878
508,-0.35733425022994814,-0.153894271878192
509,0.32172763973349183,-0.054003612150612064
510,-0.7468105250754589,-0.5433705467237019
511,0.9008988699693502,-0.6331748423864717
512,-0.45722490995752946,-0.8329561618416317
513,0.22183698000591046,-0.7330655021140516
514,0.5114225951238396,-1.0226511172319814
515,-0.45722490995752946,-0.8329561618416317
516,-0.06774863511201888,-0.4434798869961219
517,-0.7468105250754589,-0.5433705467237019
518,-0.16763929483960013,-1.1225417769595614
519,-0.16763929483960013,-1.1225417769595614
520,0.8110945743065838,1.0145345526583374
521,-0.35733425022994814,-0.153894271878192
522,0.6113132548514211,-0.34358922726854185
523,0.5114225951238396,-1.0226511172319814
524,1.2903751448148608,-0.24369856754096186
525,0.03214202461556255,0.23558200296731785
526,-0.45722490995752946,-0.8329561618416317
527,-0.7468105250754589,-0.5433705467237019
528,-2.1947386006651053,0.9045575288659478
529,0.12194632027832893,-1.412127392077491
530,-1.615567370429247,0.3253862986300878
531,0.5215089591886547,1.3041201677762673
532,1.2005708491520948,1.4040108275038474
533,0.03214202461556255,0.23558200296731785
534,0.7112039145790024,0.33547266269489767
535,-0.15755293077478558,1.2042295080486873
536,1.7797420793879533,0.8248395972679877
537,-0.9365054804658068,0.42527695835766777
538,-0.15755293077478558,1.2042295080486873
539,-0.35733425022994814,-0.153894271878192
540,-0.2574435905023667,0.5251676180852475
541,0.42161829946107315,0.6250582778128275
542,-0.35733425022994814,-0.153894271878192
543,1.7797420793879533,0.8248395972679877
544,1.8796327391155345,1.5039014872314271
545,-0.5470292056202962,0.8147532332031776
546,0.03214202461556255,0.23558200296731785
547,-1.0363961401933879,-0.253784931605772
548,-1.5156767107016658,1.0044481885935275
549,0.42161829946107315,0.6250582778128275
550,-0.8366148207382255,1.1043388483211074
551,0.13203268434314397,0.9146438929307573
552,-0.7367241610106442,1.7834007382845471
553,-0.2574435905023667,0.5251676180852475
554,1.3902658045424425,0.4353633224224778
555,-1.5156767107016658,1.0044481885935275
556,0.9109852340341654,1.693596442621777
557,1.7797420793879533,0.8248395972679877
558,-0.4471385458927149,1.4938151231666172
559,1.0007895296969318,0.045887047576967877
560,0.03214202461556255,0.23558200296731785
561,-0.2574435905023667,0.5251676180852475
562,-1.715458030156828,-0.3536755913333517
563,-1.615567370429247,0.3253862986300878
564,1.2903751448148608,-0.24369856754096186
565,1.0007895296969318,0.045887047576967877
566,0.03214202461556255,0.23558200296731785
567,1.490156464270024,1.1144252123859175
568,0.03214202461556255,0.23558200296731785
569,-0.06774863511201888,-0.4434798869961219
570,0.5215089591886547,1.3041201677762673
571,0.7112039145790024,0.33547266269489767
572,0.8110945743065838,1.0145345526583374
573,0.03214202461556255,0.23558200296731785
574,1.6798514196603718,0.14577770730454798
575,-1.226091095583736,0.7148625734755977
576,-0.06774863511201888,-0.4434798869961219
577,-1.3259817553113176,0.0358006835121579
578,-1.5156767107016658,1.0044481885935275
579,1.1006801894245135,0.7249489375404078
580,-1.5156767107016658,1.0044481885935275
581,0.6113132548514211,-0.34358922726854185
582,-1.1362867999209694,-0.9328468215692115
583,-0.9365054804658068,0.42527695835766777
584,0.5114225951238396,-1.0226511172319814
585,0.42161829946107315,0.6250582778128275
586,1.2903751448148608,-0.24369856754096186
587,0.7112039145790024,0.33547266269489767
588,-0.06774863511201888,-0.4434798869961219
589,-0.06774863511201888,-0.4434798869961219
590,-0.15755293077478558,1.2042295080486873
591,1.1006801894245135,0.7249489375404078
592,-2.0050436452747573,-0.06408997621542176
593,-2.284542896327872,2.5522669239107567
594,-0.45722490995752946,-0.8329561618416317
595,-0.15755293077478558,1.2042295080486873
596,0.9109852340341654,1.693596442621777
597,1.3902658045424425,0.4353633224224778
598,2.458803969351393,0.9247302569955678
599,0.42161829946107315,0.6250582778128275
600,-0.7468105250754589,-0.5433705467237019
601,0.03214202461556255,0.23558200296731785
602,-1.0363961401933879,-0.253784931605772
603,-1.715458030156828,-0.3536755913333517
604,0.5114225951238396,-1.0226511172319814
605,1.0007895296969318,0.045887047576967877
606,-0.7468105250754589,-0.5433705467237019
607,-0.35733425022994814,-0.153894271878192
608,0.5114225951238396,-1.0226511172319814
609,2.069327694505882,0.5352539821500578
610,2.069327694505882,0.5352539821500578
611,0.22183698000591046,-0.7330655021140516
612,0.9008988699693502,-0.6331748423864717
613,0.9008988699693502,-0.6331748423864717
614,0.22183698000591046,-0.7330655021140516
615,-2.2946292603926866,0.2254956389025081
616,-0.5571155696851107,-1.512018051805071
617,-2.2946292603926866,0.2254956389025081
618,-0.5571155696851107,-1.512018051805071
619,0.5114225951238396,-1.0226511172319814
620,0.5114225951238396,-1.0226511172319814
621,-0.16763929483960013,-1.1225417769595614
622,1.6798514196603718,0.14577770730454798
623,-1.0363961401933879,-0.253784931605772
624,2.458803969351393,0.9247302569955678
625,-0.7468105250754589,-0.5433705467237019
626,0.5114225951238396,-1.0226511172319814
627,-2.0050436452747573,-0.06408997621542176
628,-1.715458030156828,-0.3536755913333517
629,-0.06774863511201888,-0.4434798869961219
630,1.5900471239976057,1.7934871023493577
631,1.2005708491520948,1.4040108275038474
632,0.12194632027832893,-1.412127392077491
633,0.6113132548514211,-0.34358922726854185
634,0.22183698000591046,-0.7330655021140516
635,0.32172763973349183,-0.054003612150612064
636,-0.2574435905023667,0.5251676180852475
637,-0.35733425022994814,-0.153894271878192
638,-2.5842148755106162,0.5150812540204379
639,-0.8467011848030399,-1.2224324366871413
640,0.9008988699693502,-0.6331748423864717
641,0.03214202461556255,0.23558200296731785
642,0.22183698000591046,-0.7330655021140516
643,0.03214202461556255,0.23558200296731785
644,0.03214202461556255,0.23558200296731785
645,-0.5571155696851107,-1.512018051805071
646,0.32172763973349183,-0.054003612150612064
647,-1.226091095583736,0.7148625734755977
648,-1.715458030156828,-0.3536755913333517
649,1.6798514196603718,0.14577770730454798
650,-1.1362867999209694,-0.9328468215692115
651,-1.9051529855471763,0.6149719137480177
652,-1.3259817553113176,0.0358006835121579
653,-1.4258724150388986,-0.6432612064512817
654,-0.2675299545671816,-1.801603666923001
655,1.2903751448148608,-0.24369856754096186
656,1.1006801894245135,0.7249489375404078
657,0.5114225951238396,-1.0226511172319814
658,0.5114225951238396,-1.0226511172319814
659,2.069327694505882,0.5352539821500578
660,1.2903751448148608,-0.24369856754096186
661,1.6798514196603718,0.14577770730454798
662,-0.2574435905023667,0.5251676180852475
663,0.22183698000591046,-0.7330655021140516
664,1.7797420793879533,0.8248395972679877
665,-0.06774863511201888,-0.4434798869961219
666,-1.3259817553113176,0.0358006835121579
667,-0.7468105250754589,-0.5433705467237019
668,-1.615567370429247,0.3253862986300878
669,-1.0363961401933879,-0.253784931605772
670,0.7112039145790024,0.33547266269489767
